|  Class   | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+----------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.8276    |     0.8319     |       0.9349       |        0.8849       |    0.246     |     0.2366     |       0.8512       |        0.8437       |     230      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.8651    |     0.8134     |       0.922        |        0.863        |    0.0397    |     0.0835     |       0.831        |        0.8175       |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+

Baseline Max 30%

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9685    |     0.9297     |       0.9025       |        0.8788       |    0.2741    |     0.2051     |       0.7877       |        0.7789       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.9229    |     0.9059     |       0.9227       |        0.8874       |    0.0591    |     0.0565     |       0.9059       |        0.8994       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.8671    |     0.7958     |       0.9143       |        0.8317       |    0.1259    |     0.1362     |       0.9025       |        0.8904       |     230      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.8953    |     0.8932     |       0.9239       |        0.8832       |    0.1971    |     0.1914     |       0.9264       |        0.9138       |     230      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.8276    |     0.8319     |       0.9349       |        0.8849       |    0.1149    |     0.1006     |       0.6973       |        0.6796       |     230      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.8651    |     0.8134     |       0.922        |        0.863        |    0.2698    |     0.1968     |       0.631        |        0.615        |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+

probless vs ranges

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.2474    |     0.2404     |       0.9217       |        0.919        |    0.2311    |     0.2232     |        0.81        |        0.8061       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.959     |     0.9517     |       0.9122       |        0.8939       |    0.9836    |     0.979      |       0.8118       |        0.7965       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.3252    |     0.3231     |       0.9481       |        0.9355       |    0.3322    |     0.3304     |       0.8799       |        0.8659       |     230      |     768      |
